id,codigo_scian,area_geo_basica,clave_entidad,clave_localidad,clave_municipio,codigo_postal,correo_electronico,entidad_federativa,estrato_min,estrato_max,fecha_incorporacion_denue,localidad,municipio,nombre_asentamiento_humano,nombre_clase_actividad,nombre_unidad_economica,nombre_vialidad,num_ext_km,numero_telefono,tipo_asentamiento_humano,tipo_establecimiento,tipo_vialidad,total_min,total_max,total_of_sector,suma_min_max,estrato_avg
1813053,4641,163,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Farmacias sin minisuper,FARMACIA DE DIOS,INDEPENDENCIA,28,,COLONIA,Fijo,CALLE,6         ,320       , 000000006,326       ,5         
1654434,4641,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Farmacias sin minisuper,FARMACIA AGUILAS,HIDALGO,11,4579470637,COLONIA,Fijo,CALLE,6         ,320       , 000000006,326       ,5         
1726710,4641,77,14,1,41,46260,,JALISCO, 000      , 005      ,2014-12,Huejucar,Huejucar,CENTRO,Farmacias con minisuper,FARMACIA SALMA,PORFIRIO DIAZ,8,4571031429,COLONIA,Fijo,CALLE,6         ,320       , 000000006,326       ,5         
1813981,4641,231,14,1,115,46100,,JALISCO, 000      , 005      ,2010-07,Villa Guerrero,Villa Guerrero,CENTRO,Farmacias sin minisuper,FARMACIA SIN NOMBRE,VICENTE GUERRERO,40,4379645438,BARRIO,Fijo,CALLE,6         ,320       , 000000006,326       ,5         
8012930,4651,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,COSMETICOS GREISS 2,HIDALGO,18,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
7609561,4651,138,14,1,76,46350,,JALISCO, 000      , 005      ,2019-11,San Martin de Bolanos,San Martin de Bolanos,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,TIENDA DECOSMETICOS TOTAL BEAUTY,VENUSTIANO CARRANZA,28,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1726882,4651,139,14,1,25,46200,SAM_GA15@HOTMAIL.COM,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,COSMETICOS EVOLUTION,HIDALGO,6,3311868167,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1654895,4651,143,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de joyeria y relojes,JOYERIA CRISTY,CENTENARIO,,3337219854,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
7340945,4651,011A,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,LOMAS DE ORIENTE,Comercio al por menor de articulos de perfumeria y cosmeticos,COSMETICOS ANGIE S,20 DE NOVIEMBRE,1,3310122305,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
7341337,4651,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,PERFUMERIA Y COSMETICOS MI BELLA AURORA,HIDALGO,47,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1655811,4651,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,COSMETICOS JOSELYN,J. JOSE,4,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
8867293,4651,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,BELLISIMA,B. JUAREZ,1,3311391998,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
7341504,4651,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,TIENDA DE COSMETICOS SIN NOMBRE,INDEPENDENCIA,3,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
8365115,4651,231,14,1,115,46100,,JALISCO, 000      , 005      ,2019-11,Villa Guerrero,Villa Guerrero,VILLA GUERRERO,Comercio al por menor de articulos de perfumeria y cosmeticos,PERFUMERIA LA SANTA,LIBERTAD,11,,BARRIO,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1726858,4651,139,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de joyeria y relojes,COMPRA VENTA DE ORO Y PLATA TROY,MORELOS,6,3321666916,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
8373167,4651,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,COSMETICOS,MORELOS,25,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
7609614,4651,119,14,1,115,46100,,JALISCO, 000      , 005      ,2019-11,Villa Guerrero,Villa Guerrero,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,NOVEDADES SIN NOMBRE,ALVARO OBREGON,,,BARRIO,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1727566,4651,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,PERFUMERIA JESSICA,INDEPENDENCIA,45,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
9090945,4651,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,COSMETICOS GREISS,HIDALGO,18,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1654352,4651,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,PERFUMERIA,PORFIRIO DIAZ,14,4571023701,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
7341780,4651,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,COSMETICOS GREISS,HIDALGO,18,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1655007,4651,119,14,1,81,46240,,JALISCO, 000      , 005      ,2010-07,Santa Maria de los angeles,Santa Maria de los angeles,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,PERFUMERIA PAM,HIDALGO,20,331070351,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1727344,4651,123,14,1,76,46350,,JALISCO, 000      , 005      ,2014-12,San Martin de Bolanos,San Martin de Bolanos,SAN MARTIN DE BOLAnOS,Comercio al por menor de articulos de perfumeria y cosmeticos,JENY Y SUS CACHIBACHES,NInOS HEROES,15,,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
7340975,4651,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de perfumeria y cosmeticos,MIA COSMETIC COLOTLAN,MORELOS,27,4921249259,COLONIA,Fijo,CALLE,0         ,100       , 000000002,100       ,5         
1727046,4652,231,14,1,115,46100,,JALISCO, 000      , 005      ,2014-12,Villa Guerrero,Villa Guerrero,DEL CENTRO,Comercio al por menor de articulos y aparatos deportivos,DEPORTES HALCON,LIBERTAD,12,,BARRIO,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1656419,4652,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de instrumentos musicales,ACCESORIOS MUSICALES JAEL,RAMON CORONA,27,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7609731,4652,143,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de juguetes,JUGETERIA Y NOVEDADES,GUERRERO,8,3317635058,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1656593,4652,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos y aparatos deportivos,TIENDA DE DEPORTES ALVAREZ,ALVARO OBREGON,56,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1654861,4652,143,14,1,25,46240,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos y aparatos deportivos,NAUTICA AMERCIAN STORE,GUERRERO,24,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1655985,4652,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de juguetes,JUGUETERIA Y NOVEDADES ARLETH,NICOLAS BRAVO,20,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7341560,4652,163,14,1,42,46000,ARMANDOVALERIOGARCIA@HOTMAIL.COM,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de juguetes,JUGUETERIA SIN NOMBRE,INDEPENDENCIA,3,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1726918,4652,139,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Comercio al por menor de bicicletas,BICI REFACCIONES EL PAISA,GUERRERO,15,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1813052,4652,163,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de juguetes,TIENDA DE JUGUETES Y ACCESORIOS DE BELLEZA,INDEPENDENCIA,20,3310705272,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1726303,4652,163,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de juguetes,NOVEDADES VICTORIA,INDEPENDENCIA,18,4931506235,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1656398,4652,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos y aparatos deportivos,TENIS ORIGINALES PINEDO,JUAREZ,22,3318261945,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1726368,4652,163,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de juguetes,REGALOS Y NOVEDADES JULIETA,INDEPENDENCIA,62,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
9013409,4652,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de discos y casetes,TIENDA DE DISCOS SIN NOMBRE,MORELOS,28,3317107109,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7609263,4652,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de juguetes,NOVEDADES ELENA,INDEPENDENCIA,32,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7609738,4652,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos y aparatos deportivos,MANNY S SPORT SHOP,NInOS HEROES,1,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7340922,4652,143,14,1,25,46240,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de bicicletas,BICICLETAS SANCHEZ,PASEO,23,3318279194,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1656415,4652,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos y aparatos deportivos,ATHLETICOS TIENDA DE ROPA DEPORTIVA,HIDALGO,59,3311753150,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7609682,4652,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de juguetes,JUGUETERIA,CUAUHTEMOC,8,3314700746,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7341290,4652,77,14,1,41,46260,,JALISCO, 000      , 005      ,2019-11,Huejucar,Huejucar,CENTRO,Comercio al por menor de discos y casetes,TIENDA DE DISCOS DE MUSICA Y PELICULAS,PORFIRIO DIAZ,0,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1656394,4652,162,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Comercio al por menor de juguetes,REGALOS Y JUGUETERIA,CENTENARIO,80,4999921096,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7340947,4652,011A,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,LOMAS DE ORIENTE,Comercio al por menor de articulos y aparatos deportivos,THE HUNTING BUTIQUE,20 DE NOVIEMBRE,1,3312518843,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
8419846,4652,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos y aparatos deportivos,ARTICULOS DEPORTIVOS CHIVIRIKO,MARCOS ESCOBEDO,22,3111047969,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1813024,4652,163,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de juguetes,JUGUETERIA SIN NOMBRE,INDEPENDENCIA,14,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
9013857,4652,525,14,1,61,46045,,JALISCO, 000      , 005      ,2019-11,Mezquitic,Mezquitic,CENTRO,Comercio al por menor de juguetes,MULTICOSAS MEZQUITIC,BENITO JUAREZ,4,4571025396,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
8990873,4652,159,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,HUEJUQUILLA EL ALTO CENTRO,Comercio al por menor de discos y casetes,NOVEDADES XIMENA,PORFIRIO DIAZ,6,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7341681,4652,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de discos y casetes,TIENDA DE NOVEDADES MARTIN,INDEPENDENCIA,61,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1656458,4652,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos y aparatos deportivos,DEPORTES BRASIL,ALVARO OBREGON,32,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1655958,4652,139,14,1,25,46200,SAGITARIO33A@HOTMAIL.COM,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de equipo y material fotografico,COMERCIO AL POR MENOR DE EQUIPO Y MATERIAL FOTOGRaFICO,GUERRERO,33,3310221305,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7341685,4652,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de discos y casetes,TIENDA DE PELICULAS SIN NOMBRE,INDEPENDENCIA,47,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7341017,4652,123,14,1,76,46350,,JALISCO, 000      , 005      ,2019-11,San Martin de Bolanos,San Martin de Bolanos,CENTRO,Comercio al por menor de juguetes,JUGUETERIA SIN NOMBRE,VICENTE GUERRERO,3,3311506426,COLONIA,Fijo,AVENIDA,0         ,160       , 000000003,160       ,5         
1655933,4652,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos y aparatos deportivos,DEPORTES SUSANITA,MORELOS,29,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
7610143,4652,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de juguetes,JUGUETERIA EL PORTAL,INDEPENDENCIA,0,,COLONIA,Fijo,CALLE,0         ,160       , 000000003,160       ,5         
1727537,4653,162,14,1,25,46200,VENTASPARROQUIA@GMAIL.COM,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,SOLUCIONES DE IMPRESION LA PARROQUIA S.A. DE C.V.,INDEPENDENCIA,63,4999924020,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7609559,4653,138,14,1,76,46350,,JALISCO, 000      , 005      ,2019-11,San Martin de Bolanos,San Martin de Bolanos,BLANCO,Comercio al por menor de articulos de papeleria,CIBER Y PAPELERIA JIMENEZ,PASCUAL BARRERA,19,,BARRIO,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1814829,4653,138,14,1,76,46350,,JALISCO, 000      , 005      ,2010-07,San Martin de Bolanos,San Martin de Bolanos,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA JUANITO,VICENTE GUERRERO,6,,COLONIA,Fijo,AVENIDA,0         ,275       , 000000005,275       ,5         
9022564,4653,213,14,1,25,46206,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,EL PASTOR,Comercio al por menor de articulos de papeleria,PAPELERIA SIN NOMBRE,TERCAYAPA,16,3339714209,FRACCIONAMIENTO,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1813017,4653,163,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA LOS PORTALES,INDEPENDENCIA,2,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
8691210,4653,011A,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,BARRIO DEL CERRITO,Comercio al por menor de articulos de papeleria,PAPELERIA,FELIPE ANGELES,74,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
8419844,4653,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA NUEVO MILENIO,HIDALGO,65,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7341043,4653,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,TOCHOPA,Comercio al por menor de articulos de papeleria,PAPELERIA Y REGALOS TOCHOPA,TOCHOPA,0,,BARRIO,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1654360,4653,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA MI ESCUELA,JULIO V. SANDOVAL,17,4781054275,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1727469,4653,143,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA PROVEEDOR ESCOLAR,MORELOS,44,4999920788,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1727502,4653,011A,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA LUIS,CENTENARIO,90,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7340977,4653,143,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA ESCOLAR,PASEO,21,3316024608,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
8606317,4653,102,14,1,31,46300,PAPEL_REFA@HOTMAIL.COM,JALISCO, 000      , 005      ,2019-11,Chimaltitan,Chimaltitan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA SOL,RAMON CORONA,23,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1655937,4653,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA PINEDO,MORELOS,19,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1726337,4653,163,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA LA PALMA,INDEPENDENCIA,36,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1813201,4653,159,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA CASTAnON,MORELOS,42,,COLONIA,Fijo,AVENIDA,0         ,275       , 000000005,275       ,5         
1814203,4653,83,14,1,104,46170,,JALISCO, 000      , 005      ,2010-07,Totatiche,Totatiche,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA DIANA LAURA,HIDALGO,43,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1814840,4653,123,14,1,76,46350,,JALISCO, 000      , 005      ,2010-07,San Martin de Bolanos,San Martin de Bolanos,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA Y MERCERIA MELI,VICENTE GUERRERO,12,4379525454,COLONIA,Fijo,AVENIDA,0         ,275       , 000000005,275       ,5         
9013850,4653,525,14,1,61,46040,,JALISCO, 000      , 005      ,2019-11,Mezquitic,Mezquitic,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA LA CANICA,MELCHOR OCAMPO,50,4571070883,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1726359,4653,163,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA SIN NOMBRE,INDEPENDENCIA,59,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7609679,4653,247,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,LAS PILAS,Comercio al por menor de articulos de papeleria,PAPELERIA SIN NOMBRE,MAESTROS ILUSTRES,7,,BARRIO,Fijo,AVENIDA,0         ,275       , 000000005,275       ,5         
1726720,4653,77,14,1,41,46260,,JALISCO, 000      , 005      ,2014-12,Huejucar,Huejucar,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA YENI,PORFIRIO DIAZ,0,4571039237,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1656033,4653,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA LA ECONOMICA,CUAUHTEMOC,9,4999921256,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1726442,4653,159,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de revistas y periodicos,SANTA FE,MORELOS,15,,COLONIA,Fijo,AVENIDA,0         ,275       , 000000005,275       ,5         
1727662,4653,162,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA MONYMAR,JOSEFA ORTIZ DE DOMINGUEZ,30,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1814018,4653,231,14,1,115,46100,,JALISCO, 000      , 005      ,2010-07,Villa Guerrero,Villa Guerrero,DEL CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA SIN NOMBRE,LIBERTAD,,,BARRIO,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1654988,4653,104,14,1,81,46240,,JALISCO, 000      , 005      ,2010-07,Santa Maria de los angeles,Santa Maria de los angeles,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA ESPERANZA,MATAMOROS,8,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7341610,4653,247,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA CUAHUTEMOC,CUAUHTEMOC,83,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7341057,4653,159,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA 3 HERMANAS,PANAMA,,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7341204,4653,231,14,1,115,46100,,JALISCO, 000      , 005      ,2019-11,Villa Guerrero,Villa Guerrero,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA EL BUHO,LIBERTAD,45,,BARRIO,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1814770,4653,131,14,1,19,46130,,JALISCO, 000      , 005      ,2010-07,Bolanos,Bolanos,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA LA ESCOLAR,16 DE SEPTIEMBRE,4,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1726367,4653,163,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA GABY,INDEPENDENCIA,62,3334503999,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7341122,4653,213,14,1,25,46206,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,EL PASTOR,Comercio al por menor de articulos de papeleria,PAPELERIA EL PASTOR,MAJACUAGY,61,3331985789,BARRIO,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1814843,4653,123,14,1,76,46350,,JALISCO, 000      , 005      ,2010-07,San Martin de Bolanos,San Martin de Bolanos,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA JALISCO,MORELOS,9,4379525071,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7341578,4653,77,14,1,41,46260,,JALISCO, 000      , 005      ,2019-11,Huejucar,Huejucar,ATECONGO,Comercio al por menor de articulos de papeleria,PAPELERIA JASMIN,NAYARIT,1,4571008397,BARRIO,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
7341141,4653,131,14,1,19,46130,,JALISCO, 000      , 005      ,2019-11,Bolanos,Bolanos,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA ANGELITOS,CUAUHTEMOC,3,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
1655940,4653,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Comercio al por menor de articulos de papeleria,PAPELERIA EL ESTUDIANTE,MORELOS,11,,COLONIA,Fijo,CALLE,0         ,275       , 000000005,275       ,5         
